cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,happy,sclmeet,inmdisc,inprdsc,sclact,crmvct,aesfdrk,brghmwr,brghmef,crvctwr,crvctef,trrenyr,trrcnyr,trrprsn,trrtort,health,hlthhmp,rlgblg,rlgdnm,rlgblge,rlgdnme,rlgdgr,rlgatnd,pray,dscrgrp,dscrrce,dscrntn,dscrrlg,dscrlng,dscretn,dscrage,dscrgnd,dscrsex,dscrdsb,dscroth,dscrdk,dscrref,dscrnap,dscrna,ctzcntr,ctzship,ctzshipa,ctzshipb,ctzshipc,brncntr,cntbrth,cntbrtha,cntbrthb,cntbrthc,livecntr,livecnta,lnghoma,lnghom1,lnghomb,lnghom2,blgetmg,facntr,facntn,fbrncnt,fbrncnta,fbrncntb,mocntr,mocntn,mbrncnt,mbrncnta,mbrncntb
DE,ESS1-8e01,1.0,12.12.2018,88689,ESS8e02_1,8,2.1,10005501,1.23700523376465,0.760530233383179,2.499809187,7,5,,4,4,2,2,,,,,,,,,2,3,1,4,6,66,4,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88690,ESS8e02_1,8,2.1,10005504,1.23700523376465,1.23335218429565,2.499809187,8,6,,2,3,2,2,,,,,,,,,2,2,1,1,6,66,5,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,2,,,,HR,2,,,,HR
DE,ESS1-8e01,1.0,12.12.2018,88691,ESS8e02_1,8,2.1,10005524,1.23700523376465,0.699061930179596,2.499809187,8,4,,3,3,2,2,,,,,,,,,2,3,1,1,6,66,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88692,ESS8e02_1,8,2.1,10005525,1.23700523376465,0.699061930179596,2.499809187,7,3,,2,2,2,1,,,,,,,,,2,2,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,GER,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88693,ESS8e02_1,8,2.1,10005530,1.23700523376465,1.36459970474243,2.499809187,8,4,,4,3,2,2,,,,,,,,,4,2,1,1,6,66,5,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,GER,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88694,ESS8e02_1,8,2.1,10005531,1.23700523376465,1.36459970474243,2.499809187,8,5,,5,3,2,1,,,,,,,,,3,1,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,ENG,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88695,ESS8e02_1,8,2.1,10005535,1.23700523376465,1.17753088474274,2.499809187,7,4,,1,2,2,2,,,,,,,,,1,3,1,1,6,66,5,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,ENG,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88696,ESS8e02_1,8,2.1,10005538,1.23700523376465,1.17753088474274,2.499809187,8,4,,2,3,2,1,,,,,,,,,1,3,2,66,1,2,7,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,2,,,,CZ,,1988,,GER,,000,2,2,,,,CZ,2,,,,CZ
DE,ESS1-8e01,1.0,12.12.2018,88697,ESS8e02_1,8,2.1,10005542,1.23700523376465,1.34534811973572,2.499809187,7,5,,4,1,2,2,,,,,,,,,2,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88698,ESS8e02_1,8,2.1,10005544,1.23700523376465,0.742175698280334,2.499809187,8,7,,4,4,2,1,,,,,,,,,2,2,1,1,6,66,8,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88699,ESS8e02_1,8,2.1,10005546,1.23700523376465,0.760530233383179,2.499809187,8,7,,4,2,2,2,,,,,,,,,2,3,1,1,6,66,2,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88700,ESS8e02_1,8,2.1,10005548,1.23700523376465,1.32677018642426,2.499809187,7,3,,3,1,2,3,,,,,,,,,3,2,2,66,2,66,5,7,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,66,2,,,,KZ,,1995,,RUS,,GER,2,2,,,,RU,2,,,,KZ
DE,ESS1-8e01,1.0,12.12.2018,88701,ESS8e02_1,8,2.1,10005550,1.23700523376465,1.45529162883759,2.499809187,9,5,,2,3,2,2,,,,,,,,,2,2,1,1,6,66,8,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,GER,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88702,ESS8e02_1,8,2.1,10005552,1.23700523376465,3.09477519989014,2.499809187,8,3,,3,2,2,2,,,,,,,,,2,2,1,3,6,66,4,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,2,,,,GR,,1965,,GER,,GRE,2,2,,,,TR,2,,,,88
DE,ESS1-8e01,1.0,12.12.2018,88703,ESS8e02_1,8,2.1,10005553,1.23700523376465,1.36459970474243,2.499809187,9,5,,4,3,2,2,,,,,,,,,4,3,1,1,6,66,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88704,ESS8e02_1,8,2.1,10005554,1.23700523376465,4.00009107589722,2.499809187,8,4,,4,4,2,4,,,,,,,,,2,3,1,1,6,66,5,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88705,ESS8e02_1,8,2.1,10005555,1.23700523376465,1.17753088474274,2.499809187,9,6,,3,3,2,2,,,,,,,,,2,2,1,1,6,66,6,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,ENG,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88706,ESS8e02_1,8,2.1,10005557,1.23700523376465,1.17753088474274,2.499809187,8,6,,4,1,1,2,,,,,,,,,2,3,1,7,6,66,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,GER,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88707,ESS8e02_1,8,2.1,10005558,1.23700523376465,0.760530233383179,2.499809187,9,2,,3,2,2,1,,,,,,,,,3,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,ENG,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88708,ESS8e02_1,8,2.1,10005559,1.23700523376465,0.755624890327454,2.499809187,9,5,,2,1,2,1,,,,,,,,,1,3,2,66,1,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88709,ESS8e02_1,8,2.1,10005560,1.23700523376465,1.45529162883759,2.499809187,9,5,,3,3,2,2,,,,,,,,,2,2,2,66,2,66,7,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88710,ESS8e02_1,8,2.1,10005561,1.23700523376465,1.34534811973572,2.499809187,8,7,,4,3,2,2,,,,,,,,,1,2,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,ENG,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88711,ESS8e02_1,8,2.1,10005562,1.23700523376465,1.23335218429565,2.499809187,9,5,,4,3,2,2,,,,,,,,,3,2,1,1,6,66,3,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88712,ESS8e02_1,8,2.1,10005563,1.23700523376465,1.36459970474243,2.499809187,9,6,,4,3,2,2,,,,,,,,,2,3,1,1,6,66,7,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,GER,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88713,ESS8e02_1,8,2.1,10005564,1.23700523376465,3.09477519989014,2.499809187,8,5,,3,1,2,3,,,,,,,,,3,2,1,1,6,66,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88714,ESS8e02_1,8,2.1,10005566,1.23700523376465,1.3528196811676,2.499809187,7,3,,2,2,2,3,,,,,,,,,2,2,1,1,6,66,8,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,2,,,,AT,,1945,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88715,ESS8e02_1,8,2.1,10005567,1.23700523376465,0.755624890327454,2.499809187,8,6,,3,3,1,1,,,,,,,,,1,3,2,66,2,66,2,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88716,ESS8e02_1,8,2.1,10005581,1.23700523376465,1.3528196811676,2.499809187,10,2,,5,2,1,4,,,,,,,,,3,2,1,2,6,66,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,2,,,,CH,2,,,,AT
DE,ESS1-8e01,1.0,12.12.2018,88717,ESS8e02_1,8,2.1,10005582,1.23700523376465,0.755624890327454,2.499809187,5,6,,6,4,1,3,,,,,,,,,3,3,1,1,6,66,5,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88718,ESS8e02_1,8,2.1,10005584,1.23700523376465,0.755624890327454,2.499809187,10,3,,3,2,2,2,,,,,,,,,3,3,1,1,6,66,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,GER,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88719,ESS8e02_1,8,2.1,10005586,1.23700523376465,1.17753088474274,2.499809187,10,4,,2,4,2,1,,,,,,,,,2,3,1,6,6,66,5,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,TUR,,GER,2,2,,,,TR,2,,,,TR
DE,ESS1-8e01,1.0,12.12.2018,88720,ESS8e02_1,8,2.1,10005588,1.23700523376465,1.32677018642426,2.499809187,8,3,,4,3,2,3,,,,,,,,,1,3,1,2,6,66,7,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88721,ESS8e02_1,8,2.1,10005592,1.23700523376465,0.699061930179596,2.499809187,7,4,,4,2,2,2,,,,,,,,,3,2,1,2,6,66,4,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88722,ESS8e02_1,8,2.1,10005594,1.23700523376465,3.09477519989014,2.499809187,5,2,,3,3,2,3,,,,,,,,,4,2,1,1,6,66,9,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88723,ESS8e02_1,8,2.1,10005595,1.23700523376465,0.755624890327454,2.499809187,9,5,,3,3,2,2,,,,,,,,,2,3,1,1,6,66,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88724,ESS8e02_1,8,2.1,10005600,1.23700523376465,0.699061930179596,2.499809187,7,6,,4,3,2,2,,,,,,,,,3,2,1,2,6,66,5,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,ENG,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88725,ESS8e02_1,8,2.1,10005606,1.23700523376465,1.17753088474274,2.499809187,7,6,,4,2,1,2,,,,,,,,,3,3,2,66,2,66,0,7,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88726,ESS8e02_1,8,2.1,10005613,1.23700523376465,1.3528196811676,2.499809187,9,5,,5,3,2,2,,,,,,,,,1,3,1,1,6,66,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,2,,,,PL,,1981,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88727,ESS8e02_1,8,2.1,10005617,1.23700523376465,3.09477519989014,2.499809187,1,4,,1,2,2,1,,,,,,,,,5,1,2,66,1,1,6,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88728,ESS8e02_1,8,2.1,10005626,1.23700523376465,1.23335218429565,2.499809187,6,6,,2,2,2,3,,,,,,,,,3,1,1,1,6,66,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88729,ESS8e02_1,8,2.1,10005642,1.23700523376465,1.23335218429565,2.499809187,8,4,,3,3,2,3,,,,,,,,,2,2,1,2,6,66,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88730,ESS8e02_1,8,2.1,10005645,1.23700523376465,0.699061930179596,2.499809187,8,4,,5,2,2,2,,,,,,,,,4,2,1,2,6,66,10,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88731,ESS8e02_1,8,2.1,10005648,1.23700523376465,0.742175698280334,2.499809187,10,3,,1,1,2,2,,,,,,,,,2,3,1,1,6,66,8,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,SPA,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88732,ESS8e02_1,8,2.1,10005651,1.23700523376465,1.32080602645874,2.499809187,9,4,,5,3,2,2,,,,,,,,,2,3,2,66,1,2,2,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,2,,,,AU
DE,ESS1-8e01,1.0,12.12.2018,88733,ESS8e02_1,8,2.1,10005652,1.23700523376465,2.58685326576233,2.499809187,8,7,,4,2,1,4,,,,,,,,,5,1,2,66,1,2,9,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,66,1,,,,66,,6666,,GER,,ENG,2,2,,,,ES,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88734,ESS8e02_1,8,2.1,10005653,1.23700523376465,0.699061930179596,2.499809187,8,4,,2,2,2,2,,,,,,,,,3,3,1,1,6,66,2,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88735,ESS8e02_1,8,2.1,10005654,1.23700523376465,1.3528196811676,2.499809187,9,4,,4,2,2,2,,,,,,,,,3,2,1,2,6,66,5,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,ENG,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88736,ESS8e02_1,8,2.1,10005656,1.23700523376465,1.3528196811676,2.499809187,8,6,,4,3,2,2,,,,,,,,,3,2,1,2,6,66,9,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88737,ESS8e02_1,8,2.1,10005657,1.23700523376465,1.17753088474274,2.499809187,7,6,,2,3,2,2,,,,,,,,,3,2,2,66,2,66,2,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88738,ESS8e02_1,8,2.1,10005662,1.23700523376465,1.32677018642426,2.499809187,8,7,,5,3,1,2,,,,,,,,,2,3,1,1,6,66,3,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88739,ESS8e02_1,8,2.1,10005663,1.23700523376465,0.742175698280334,2.499809187,8,6,,4,3,2,2,,,,,,,,,3,2,1,2,6,66,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88740,ESS8e02_1,8,2.1,10005665,1.23700523376465,1.34534811973572,2.499809187,3,4,,0,1,2,1,,,,,,,,,1,3,1,6,6,66,5,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,AF,2,,,,AF,,2012,,PER,,GER,1,2,,,,AF,2,,,,AF
DE,ESS1-8e01,1.0,12.12.2018,88741,ESS8e02_1,8,2.1,10005672,1.23700523376465,0.947275102138519,2.499809187,9,3,,5,3,2,2,,,,,,,,,2,3,2,66,1,6,3,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,,RU,2,,,,RU,,2013,,GER,,ENG,1,2,,,,RU,2,,,,RU
DE,ESS1-8e01,1.0,12.12.2018,88742,ESS8e02_1,8,2.1,10005680,1.23700523376465,1.45529162883759,2.499809187,4,4,,6,2,2,2,,,,,,,,,2,2,1,2,6,66,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,FRE,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88743,ESS8e02_1,8,2.1,10005687,1.23700523376465,1.23335218429565,2.499809187,7,4,,4,2,2,2,,,,,,,,,2,3,1,2,6,66,7,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88744,ESS8e02_1,8,2.1,10005703,1.23700523376465,1.45529162883759,2.499809187,9,6,,4,4,2,1,,,,,,,,,1,3,1,1,6,66,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,ENG,2,2,,,,PL,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88745,ESS8e02_1,8,2.1,10005706,1.23700523376465,1.3528196811676,2.499809187,8,6,,5,3,2,2,,,,,,,,,3,2,2,66,1,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,ENG,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88746,ESS8e02_1,8,2.1,10005708,1.23700523376465,0.699061930179596,2.499809187,9,6,,2,2,2,1,,,,,,,,,2,3,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88747,ESS8e02_1,8,2.1,10005709,1.23700523376465,1.23335218429565,2.499809187,10,5,,4,4,1,2,,,,,,,,,3,3,1,1,6,66,5,5,77,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88748,ESS8e02_1,8,2.1,10005714,1.23700523376465,0.855768918991089,2.499809187,7,6,,5,3,2,1,,,,,,,,,2,3,1,2,6,66,5,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88749,ESS8e02_1,8,2.1,10005718,1.23700523376465,1.3528196811676,2.499809187,9,6,,4,3,2,2,,,,,,,,,3,2,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88750,ESS8e02_1,8,2.1,10005719,1.23700523376465,1.36459970474243,2.499809187,8,6,,4,3,2,2,,,,,,,,,3,1,1,1,6,66,7,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88751,ESS8e02_1,8,2.1,10005724,1.23700523376465,1.17753088474274,2.499809187,8,5,,4,3,2,2,,,,,,,,,2,3,1,2,6,66,8,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88752,ESS8e02_1,8,2.1,10005726,1.23700523376465,0.947275102138519,2.499809187,8,6,,4,3,2,2,,,,,,,,,2,3,1,2,6,66,2,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,2,,,,KZ,,1993,,GER,,RUS,2,2,,,,KZ,2,,,,KZ
DE,ESS1-8e01,1.0,12.12.2018,88753,ESS8e02_1,8,2.1,10005728,1.23700523376465,1.32677018642426,2.499809187,8,6,,4,3,1,3,,,,,,,,,2,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88754,ESS8e02_1,8,2.1,10005729,1.23700523376465,0.699061930179596,2.499809187,9,5,,5,3,2,1,,,,,,,,,1,3,1,2,6,66,8,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88755,ESS8e02_1,8,2.1,10005730,1.23700523376465,1.32677018642426,2.499809187,9,4,,3,2,2,2,,,,,,,,,2,3,1,2,6,66,4,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88756,ESS8e02_1,8,2.1,10005734,1.23700523376465,1.3528196811676,2.499809187,5,2,,1,2,2,2,,,,,,,,,2,3,2,66,2,66,0,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,2,,,,PL,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88757,ESS8e02_1,8,2.1,10005735,1.23700523376465,0.760530233383179,2.499809187,7,2,,4,2,2,1,,,,,,,,,1,3,2,66,1,2,8,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88758,ESS8e02_1,8,2.1,10005736,1.23700523376465,1.3528196811676,2.499809187,9,4,,3,3,2,2,,,,,,,,,3,3,1,1,6,66,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88759,ESS8e02_1,8,2.1,10005741,1.23700523376465,0.755624890327454,2.499809187,9,5,,2,2,2,1,,,,,,,,,2,3,1,1,6,66,7,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88760,ESS8e02_1,8,2.1,10005742,1.23700523376465,1.32677018642426,2.499809187,9,4,,4,3,2,2,,,,,,,,,2,3,1,1,6,66,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,GER,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88761,ESS8e02_1,8,2.1,10005765,1.23700523376465,2.58154630661011,2.499809187,6,2,,3,2,2,4,,,,,,,,,1,3,2,66,1,1,3,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88762,ESS8e02_1,8,2.1,10005768,1.23700523376465,0.699061930179596,2.499809187,7,5,,4,2,2,1,,,,,,,,,1,2,2,66,1,2,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
DE,ESS1-8e01,1.0,12.12.2018,88763,ESS8e02_1,8,2.1,10005770,1.23700523376465,1.36459970474243,2.499809187,8,3,,3,2,2,1,,,,,,,,,3,3,1,7,6,66,7,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,2,,,,VN,,1979,,VIE,,GER,1,2,,,,VN,2,,,,VN
DE,ESS1-8e01,1.0,12.12.2018,88764,ESS8e02_1,8,2.1,10005771,1.23700523376465,0.855768918991089,2.499809187,9,6,,4,4,2,2,,,,,,,,,3,2,1,1,6,66,5,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GER,,000,2,1,,,,66,1,,,,66
